date,vehicle_total
2006-10-30,591232
2006-10-31,615407
2006-11-01,332448
2006-11-02,606882
2006-11-03,616272
2006-11-04,417496
2006-11-05,357076
2006-11-06,597822
2006-11-07,603920
2006-11-08,614949
2006-11-09,610684
2006-11-10,632682
2006-11-11,403042
2006-11-12,357500
2006-11-13,582104
2006-11-14,599930
2006-11-15,620007
2006-11-16,620077
2006-11-17,640874
2006-11-18,432838
2006-11-19,336019
2006-11-20,593440
2006-11-21,593476
2006-11-22,607105
2006-11-23,601390
2006-11-24,619151
2006-11-25,411361
2006-11-26,348754
2006-11-27,589331
2006-11-28,598786
2006-11-29,614897
2006-11-30,617781
2006-12-01,638719
2006-12-02,436163
2006-12-03,375356
2006-12-04,591188
2006-12-05,602515
2006-12-06,616059
2006-12-07,613464
2006-12-08,633013
2006-12-09,440247
2006-12-10,386288
2006-12-11,585361
2006-12-12,596890
2006-12-13,616507
2006-12-14,621809
2006-12-15,635146
2006-12-16,410719
2006-12-17,342548
2006-12-18,587604
2006-12-19,590977
2006-12-20,602871
2006-12-21,587116
2006-12-22,553900
2006-12-23,331299
2006-12-24,227707
2006-12-25,300772
2006-12-26,332634
2006-12-27,434833
2006-12-28,424402
2006-12-29,435048
2006-12-30,308077
2006-12-31,193048
2007-01-01,237312
2007-01-02,466014
2007-01-03,495995
2007-01-04,500329
2007-01-05,524509
2007-01-06,353081
2007-01-07,299495
2007-01-08,538093
2007-01-09,553026
2007-01-10,568723
2007-01-11,567375
2007-01-12,598265
2007-01-13,372985
2007-01-14,325073
2007-01-15,575795
2007-01-16,579991
2007-01-17,585795
2007-01-18,524943
2007-01-19,638860
2007-01-20,413157
2007-01-21,326987
2007-01-22,578919
2007-01-23,594534
2007-01-24,604104
2007-01-25,606714
2007-01-26,589421
2007-01-27,389358
2007-01-28,327421
2007-01-29,580487
2007-01-30,587114
2007-01-31,607320
2007-02-01,598887
2007-02-02,616095
2007-02-03,403559
2007-02-04,338335
2007-02-05,586111
2007-02-06,595111
2007-02-07,612814
2007-02-08,563787
2007-02-09,610392
2007-02-10,388792
2007-02-11,308544
2007-02-12,578145
2007-02-13,581160
2007-02-14,601017
2007-02-15,560554
2007-02-16,585066
2007-02-17,369107
2007-02-18,288212
2007-02-19,359114
2007-02-20,557683
2007-02-21,582699
2007-02-22,601862
2007-02-23,628132
2007-02-24,413985
2007-02-25,339792
2007-02-26,582916
2007-02-27,586208
2007-02-28,599348
2007-03-01,598465
2007-03-02,635615
2007-03-03,418858
2007-03-04,380549
2007-03-05,577567
2007-03-06,582244
2007-03-07,598507
2007-03-08,607645
2007-03-09,619912
2007-03-10,438802
2007-03-11,391405
2007-03-12,591545
2007-03-13,600106
2007-03-14,619824
2007-03-15,622150
2007-03-16,632949
2007-03-17,432221
2007-03-18,345779
2007-03-19,582818
2007-03-20,598300
2007-03-21,606574
2007-03-22,603458
2007-03-23,631304
2007-03-24,424488
2007-03-25,369607
2007-03-26,606133
2007-03-27,610025
2007-03-28,632291
2007-03-29,632021
2007-03-30,652268
2007-03-31,445260
2007-04-01,388026
2007-04-02,590255
2007-04-03,595648
2007-04-04,605240
2007-04-05,618817
2007-04-06,334785
2007-04-07,349159
2007-04-08,352271
2007-04-09,369753
2007-04-10,577241
2007-04-11,587531
2007-04-12,600196
2007-04-13,616364
2007-04-14,418510
2007-04-15,363728
2007-04-16,603749
2007-04-17,609091
2007-04-18,629085
2007-04-19,636228
2007-04-20,642345
2007-04-21,433110
2007-04-22,382631
2007-04-23,607904
2007-04-24,615176
2007-04-25,632409
2007-04-26,632979
2007-04-27,661014
2007-04-28,441998
2007-04-29,363684
2007-04-30,540658
2007-05-01,339860
2007-05-02,629720
2007-05-03,629332
2007-05-04,651718
2007-05-05,438304
2007-05-06,385242
2007-05-07,601293
2007-05-08,613930
2007-05-09,620686
2007-05-10,634371
2007-05-11,649367
2007-05-12,425814
2007-05-13,388439
2007-05-14,608222
2007-05-15,622333
2007-05-16,660673
2007-05-17,326472
2007-05-18,538084
2007-05-19,398183
2007-05-20,376255
2007-05-21,605373
2007-05-22,606591
2007-05-23,624774
2007-05-24,631454
2007-05-25,638609
2007-05-26,404338
2007-05-27,315252
2007-05-28,325512
2007-05-29,613639
2007-05-30,620240
2007-05-31,622870
2007-06-01,641266
2007-06-02,434172
2007-06-03,375534
2007-06-04,605289
2007-06-05,614713
2007-06-06,657907
2007-06-07,333545
2007-06-08,549511
2007-06-09,393813
2007-06-10,381698
2007-06-11,608627
2007-06-12,624351
2007-06-13,638481
2007-06-14,633844
2007-06-15,657734
2007-06-16,445837
2007-06-17,387405
2007-06-18,612944
2007-06-19,622529
2007-06-20,638957
2007-06-21,630758
2007-06-22,634795
2007-06-23,408678
2007-06-24,361470
2007-06-25,581611
2007-06-26,605534
2007-06-27,619082
2007-06-28,614321
2007-06-29,616108
2007-06-30,402639
2007-07-01,351469
2007-07-02,575367
2007-07-03,598619
2007-07-04,589397
2007-07-05,587497
2007-07-06,608649
2007-07-07,410955
2007-07-08,383080
2007-07-09,570083
2007-07-10,591552
2007-07-11,589652
2007-07-12,599558
2007-07-13,613761
2007-07-14,417406
2007-07-15,370611
2007-07-16,561835
2007-07-17,576645
2007-07-18,594722
2007-07-19,596605
2007-07-20,608676
2007-07-21,434820
2007-07-22,385340
2007-07-23,578000
2007-07-24,573450
2007-07-25,591340
2007-07-26,595696
2007-07-27,607776
2007-07-28,412582
2007-07-29,347466
2007-07-30,586125
2007-07-31,602950
2007-08-01,626094
2007-08-02,619543
2007-08-03,645670
2007-08-04,449472
2007-08-05,397741
2007-08-06,586930
2007-08-07,594543
2007-08-08,610662
2007-08-09,605381
2007-08-10,647645
2007-08-11,451033
2007-08-12,409877
2007-08-13,609113
2007-08-14,617470
2007-08-15,620201
2007-08-16,618556
2007-08-17,645959
2007-08-18,435055
2007-08-19,389659
2007-08-20,595102
2007-08-21,601522
2007-08-22,605370
2007-08-23,627735
2007-08-24,652665
2007-08-25,440124
2007-08-26,399828
2007-08-27,605772
2007-08-28,623414
2007-08-29,631516
2007-08-30,635794
2007-08-31,660371
2007-09-01,456811
2007-09-02,399776
2007-09-03,593734
2007-09-04,608122
2007-09-05,612918
2007-09-06,614646
2007-09-07,643812
2007-09-08,443911
2007-09-09,383596
2007-09-10,595636
2007-09-11,596364
2007-09-12,624269
2007-09-13,627538
2007-09-14,648877
2007-09-15,447119
2007-09-16,393300
2007-09-17,610491
2007-09-18,615595
2007-09-19,634793
2007-09-20,639033
2007-09-21,658577
2007-09-22,447546
2007-09-23,402704
2007-09-24,582712
2007-09-25,593959
2007-09-26,604896
2007-09-27,598319
2007-09-28,628728
2007-09-29,414196
2007-09-30,356302
2007-10-01,567109
2007-10-02,591843
2007-10-03,343568
2007-10-04,587378
2007-10-05,623589
2007-10-06,434499
2007-10-07,388801
2007-10-08,604745
2007-10-09,612071
2007-10-10,625441
2007-10-11,636083
2007-10-12,680082
2007-10-13,464232
2007-10-14,426322
2007-10-15,625257
2007-10-16,629106
2007-10-17,630115
2007-10-18,646992
2007-10-19,649148
2007-10-20,442934
2007-10-21,366665
2007-10-22,616178
2007-10-23,623643
2007-10-24,629418
2007-10-25,655098
2007-10-26,668446
2007-10-27,451769
2007-10-28,383266
2007-10-29,609257
2007-10-30,634279
2007-10-31,665888
2007-11-01,345210
2007-11-02,552375
2007-11-03,396644
2007-11-04,370482
2007-11-05,600696
2007-11-06,608489
2007-11-07,604959
2007-11-08,614463
2007-11-09,621651
2007-11-10,390623
2007-11-11,316310
2007-11-12,594763
2007-11-13,602204
2007-11-14,630163
2007-11-15,654656
2007-11-16,668567
2007-11-17,430658
2007-11-18,344181
2007-11-19,599291
2007-11-20,612107
2007-11-21,619115
2007-11-22,625342
2007-11-23,638564
2007-11-24,419845
2007-11-25,326485
2007-11-26,598086
2007-11-27,614411
2007-11-28,622717
2007-11-29,616965
2007-11-30,642561
2007-12-01,436489
2007-12-02,364929
2007-12-03,601631
2007-12-04,620120
2007-12-05,627462
2007-12-06,624638
2007-12-07,647458
2007-12-08,442857
2007-12-09,373534
2007-12-10,602069
2007-12-11,621640
2007-12-12,634416
2007-12-13,636685
2007-12-14,647354
2007-12-15,433131
2007-12-16,366057
2007-12-17,611210
2007-12-18,615407
2007-12-19,628171
2007-12-20,608162
2007-12-21,587256
2007-12-22,374716
2007-12-23,270371
2007-12-24,258079
2007-12-25,295922
2007-12-26,315052
2007-12-27,432785
2007-12-28,442114
2007-12-29,336086
2007-12-30,245632
2007-12-31,230855
2008-01-01,233460
2008-01-02,463489
2008-01-03,481505
2008-01-04,501457
2008-01-05,344715
2008-01-06,292534
2008-01-07,542832
2008-01-08,558752
2008-01-09,576377
2008-01-10,588078
2008-01-11,606052
2008-01-12,376444
2008-01-13,318772
2008-01-14,579043
2008-01-15,584256
2008-01-16,597775
2008-01-17,606193
2008-01-18,617672
2008-01-19,404371
2008-01-20,326882
2008-01-21,583789
2008-01-22,602829
2008-01-23,610715
2008-01-24,609072
2008-01-25,636791
2008-01-26,427431
2008-01-27,336597
2008-01-28,589045
2008-01-29,598549
2008-01-30,602592
2008-01-31,552757
2008-02-01,575902
2008-02-02,325324
2008-02-03,281420
2008-02-04,350573
2008-02-05,548074
2008-02-06,578935
2008-02-07,603791
2008-02-08,622449
2008-02-09,432389
2008-02-10,376520
2008-02-11,591705
2008-02-12,602189
2008-02-13,600507
2008-02-14,608587
2008-02-15,629499
2008-02-16,413501
2008-02-17,350869
2008-02-18,586064
2008-02-19,609053
2008-02-20,604000
2008-02-21,614092
2008-02-22,645012
2008-02-23,436735
2008-02-24,357797
2008-02-25,597224
2008-02-26,600746
2008-02-27,621583
2008-02-28,613081
2008-02-29,641740
2008-03-01,428139
2008-03-02,356992
2008-03-03,586060
2008-03-04,596524
2008-03-05,613950
2008-03-06,616600
2008-03-07,644311
2008-03-08,449345
2008-03-09,362278
2008-03-10,609300
2008-03-11,608470
2008-03-12,604323
2008-03-13,624370
2008-03-14,655039
2008-03-15,446341
2008-03-16,340013
2008-03-17,591760
2008-03-18,586173
2008-03-19,591080
2008-03-20,584860
2008-03-21,290634
2008-03-22,332106
2008-03-23,318260
2008-03-24,304451
2008-03-25,536983
2008-03-26,556197
2008-03-27,583880
2008-03-28,604312
2008-03-29,430441
2008-03-30,362288
2008-03-31,612490
2008-04-01,620110
2008-04-02,626803
2008-04-03,628958
2008-04-04,660862
2008-04-05,416235
2008-04-06,349168
2008-04-07,608165
2008-04-08,621607
2008-04-09,626334
2008-04-10,630892
2008-04-11,651563
2008-04-12,432501
2008-04-13,368488
2008-04-14,592645
2008-04-15,620139
2008-04-16,624413
2008-04-17,630049
2008-04-18,644517
2008-04-19,417971
2008-04-20,382467
2008-04-21,604256
2008-04-22,609583
2008-04-23,626209
2008-04-24,630798
2008-04-25,660457
2008-04-26,438302
2008-04-27,395240
2008-04-28,613685
2008-04-29,634713
2008-04-30,672301
2008-05-01,333730
2008-05-02,519673
2008-05-03,419290
2008-05-04,399328
2008-05-05,610088
2008-05-06,614357
2008-05-07,625633
2008-05-08,628700
2008-05-09,654473
2008-05-10,424242
2008-05-11,368042
2008-05-12,351428
2008-05-13,612747
2008-05-14,621478
2008-05-15,610374
2008-05-16,643520
2008-05-17,408127
2008-05-18,357729
2008-05-19,607360
2008-05-20,619188
2008-05-21,660597
2008-05-22,345863
2008-05-23,548173
2008-05-24,413620
2008-05-25,374200
2008-05-26,602573
2008-05-27,617007
2008-05-28,626282
2008-05-29,633128
2008-05-30,657975
2008-05-31,448150
2008-06-01,389801
2008-06-02,602267
2008-06-03,615469
2008-06-04,625618
2008-06-05,624310
2008-06-06,654178
2008-06-07,425408
2008-06-08,388586
2008-06-09,610293
2008-06-10,617905
2008-06-11,627845
2008-06-12,599487
2008-06-13,631890
2008-06-14,420913
2008-06-15,371623
2008-06-16,614830
2008-06-17,618042
2008-06-18,633650
2008-06-19,619667
2008-06-20,628423
2008-06-21,413390
2008-06-22,369229
2008-06-23,613624
2008-06-24,618781
2008-06-25,613125
2008-06-26,622833
2008-06-27,627619
2008-06-28,419056
2008-06-29,354353
2008-06-30,587975
2008-07-01,584637
2008-07-02,583432
2008-07-03,591682
2008-07-04,612947
2008-07-05,396180
2008-07-06,363911
2008-07-07,563930
2008-07-08,570158
2008-07-09,579714
2008-07-10,586824
2008-07-11,600430
2008-07-12,397802
2008-07-13,373467
2008-07-14,580157
2008-07-15,576280
2008-07-16,585973
2008-07-17,591705
2008-07-18,618154
2008-07-19,412086
2008-07-20,358125
2008-07-21,561767
2008-07-22,565899
2008-07-23,579882
2008-07-24,587804
2008-07-25,598354
2008-07-26,398297
2008-07-27,374796
2008-07-28,566572
2008-07-29,575575
2008-07-30,578927
2008-07-31,589140
2008-08-01,604317
2008-08-02,427735
2008-08-03,388125
2008-08-04,602148
2008-08-05,593680
2008-08-06,604827
2008-08-07,605461
2008-08-08,617596
2008-08-09,437063
2008-08-10,366342
2008-08-11,607720
2008-08-12,603594
2008-08-13,615038
2008-08-14,624988
2008-08-15,641885
2008-08-16,439137
2008-08-17,397160
2008-08-18,595828
2008-08-19,602770
2008-08-20,614216
2008-08-21,617844
2008-08-22,627803
2008-08-23,423248
2008-08-24,384905
2008-08-25,596947
2008-08-26,607168
2008-08-27,622225
2008-08-28,627365
2008-08-29,652812
2008-08-30,456783
2008-08-31,408377
2008-09-01,606269
2008-09-02,613677
2008-09-03,622879
2008-09-04,637964
2008-09-05,660633
2008-09-06,445243
2008-09-07,383685
2008-09-08,600334
2008-09-09,612718
2008-09-10,619318
2008-09-11,625560
2008-09-12,628003
2008-09-13,433220
2008-09-14,393506
2008-09-15,601803
2008-09-16,606399
2008-09-17,618859
2008-09-18,626071
2008-09-19,644335
2008-09-20,439854
2008-09-21,381228
2008-09-22,613891
2008-09-23,618426
2008-09-24,634907
2008-09-25,642111
2008-09-26,655729
2008-09-27,442257
2008-09-28,384302
2008-09-29,599218
2008-09-30,593993
2008-10-01,598348
2008-10-02,619520
2008-10-03,354227
2008-10-04,392883
2008-10-05,352631
2008-10-06,580071
2008-10-07,596317
2008-10-08,599949
2008-10-09,622563
2008-10-10,636673
2008-10-11,440580
2008-10-12,383612
2008-10-13,608834
2008-10-14,617778
2008-10-15,625855
2008-10-16,629738
2008-10-17,658971
2008-10-18,465884
2008-10-19,402831
2008-10-20,610696
2008-10-21,608606
2008-10-22,627779
2008-10-23,636715
2008-10-24,645968
2008-10-25,439073
2008-10-26,378218
2008-10-27,597577
2008-10-28,607804
2008-10-29,627080
2008-10-30,623958
2008-10-31,642069
2008-11-01,345200
2008-11-02,379983
2008-11-03,596567
2008-11-04,602917
2008-11-05,619044
2008-11-06,622717
2008-11-07,636793
2008-11-08,424047
2008-11-09,352653
2008-11-10,589544
2008-11-11,584628
2008-11-12,610843
2008-11-13,619721
2008-11-14,633917
2008-11-15,423453
2008-11-16,341030
2008-11-17,598792
2008-11-18,609352
2008-11-19,626228
2008-11-20,627745
2008-11-21,604338
2008-11-22,381039
2008-11-23,293731
2008-11-24,557997
2008-11-25,594675
2008-11-26,608104
2008-11-27,620060
2008-11-28,645410
2008-11-29,447776
2008-11-30,366567
2008-12-01,600304
2008-12-02,594665
2008-12-03,582238
2008-12-04,612360
2008-12-05,631814
2008-12-06,429273
2008-12-07,378801
2008-12-08,605805
2008-12-09,595175
2008-12-10,608777
2008-12-11,621753
2008-12-12,636637
2008-12-13,420862
2008-12-14,355426
2008-12-15,594276
2008-12-16,604791
2008-12-17,599186
2008-12-18,612011
2008-12-19,619263
2008-12-20,393604
2008-12-21,308477
2008-12-22,505934
2008-12-23,461083
2008-12-24,277557
2008-12-25,295730
2008-12-26,328836
2008-12-27,351110
2008-12-28,283953
2008-12-29,406693
2008-12-30,406078
2008-12-31,239766
2009-01-01,191830
2009-01-02,374740
2009-01-03,330297
2009-01-04,258036
2009-01-05,366389
2009-01-06,463135
2009-01-07,476488
2009-01-08,504340
2009-01-09,537040
2009-01-10,330201
2009-01-11,272486
2009-01-12,545522
2009-01-13,540379
2009-01-14,558113
2009-01-15,576373
2009-01-16,595321
2009-01-17,383316
2009-01-18,311725
2009-01-19,571299
2009-01-20,580634
2009-01-21,592506
2009-01-22,580824
2009-01-23,601801
2009-01-24,402200
2009-01-25,343339
2009-01-26,576498
2009-01-27,580699
2009-01-28,594742
2009-01-29,612097
2009-01-30,621371
2009-01-31,421195
2009-02-01,332124
2009-02-02,573880
2009-02-03,589174
2009-02-04,591678
2009-02-05,598012
2009-02-06,618852
2009-02-07,396361
2009-02-08,316561
2009-02-09,567886
2009-02-10,569917
2009-02-11,595656
2009-02-12,600577
2009-02-13,618764
2009-02-14,413425
2009-02-15,317880
2009-02-16,561328
2009-02-17,581393
2009-02-18,605147
2009-02-19,537336
2009-02-20,568082
2009-02-21,368736
2009-02-22,287324
2009-02-23,348888
2009-02-24,545437
2009-02-25,584151
2009-02-26,601481
2009-02-27,620373
2009-02-28,425252
2009-03-01,366438
2009-03-02,577939
2009-03-03,595174
2009-03-04,610567
2009-03-05,594087
2009-03-06,610464
2009-03-07,426634
2009-03-08,342176
2009-03-09,585074
2009-03-10,588069
2009-03-11,605768
2009-03-12,599970
2009-03-13,630237
2009-03-14,432430
2009-03-15,358259
2009-03-16,602288
2009-03-17,603890
2009-03-18,618765
2009-03-19,624777
2009-03-20,648848
2009-03-21,456245
2009-03-22,376988
2009-03-23,580779
2009-03-24,592803
2009-03-25,596451
2009-03-26,606395
2009-03-27,624903
2009-03-28,420087
2009-03-29,349791
2009-03-30,606618
2009-03-31,618361
2009-04-01,629915
2009-04-02,640413
2009-04-03,654493
2009-04-04,433648
2009-04-05,364838
2009-04-06,576646
2009-04-07,583147
2009-04-08,596349
2009-04-09,601642
2009-04-10,341724
2009-04-11,356083
2009-04-12,350463
2009-04-13,362116
2009-04-14,570692
2009-04-15,588558
2009-04-16,588305
2009-04-17,600693
2009-04-18,410896
2009-04-19,374696
2009-04-20,596178
2009-04-21,616069
2009-04-22,626022
2009-04-23,632378
2009-04-24,658357
2009-04-25,442202
2009-04-26,387356
2009-04-27,614388
2009-04-28,618154
2009-04-29,640965
2009-04-30,670640
2009-05-01,366305
2009-05-02,407842
2009-05-03,414027
2009-05-04,609954
2009-05-05,609822
2009-05-06,621166
2009-05-07,625741
2009-05-08,638407
2009-05-09,443861
2009-05-10,429144
2009-05-11,589589
2009-05-12,605106
2009-05-13,619718
2009-05-14,620997
2009-05-15,629559
2009-05-16,433761
2009-05-17,357773
2009-05-18,603113
2009-05-19,612937
2009-05-20,657313
2009-05-21,338027
2009-05-22,506257
2009-05-23,405097
2009-05-24,395007
2009-05-25,587167
2009-05-26,595865
2009-05-27,612217
2009-05-28,620916
2009-05-29,642929
2009-05-30,423053
2009-05-31,359005
2009-06-01,360218
2009-06-02,610268
2009-06-03,613577
2009-06-04,612779
2009-06-05,628368
2009-06-06,446429
2009-06-07,361001
2009-06-08,590214
2009-06-09,598471
2009-06-10,641707
2009-06-11,305025
2009-06-12,521332
2009-06-13,406848
2009-06-14,378560
2009-06-15,589479
2009-06-16,598611
2009-06-17,607035
2009-06-18,615414
2009-06-19,633589
2009-06-20,418516
2009-06-21,359714
2009-06-22,596847
2009-06-23,603502
2009-06-24,618948
2009-06-25,628321
2009-06-26,631591
2009-06-27,413334
2009-06-28,376184
2009-06-29,605944
2009-06-30,616175
2009-07-01,622098
2009-07-02,619976
2009-07-03,623895
2009-07-04,420431
2009-07-05,369028
2009-07-06,574806
2009-07-07,576355
2009-07-08,583864
2009-07-09,587960
2009-07-10,600792
2009-07-11,399054
2009-07-12,343989
2009-07-13,556898
2009-07-14,564862
2009-07-15,575013
2009-07-16,582796
2009-07-17,595312
2009-07-18,413632
2009-07-19,359583
2009-07-20,564657
2009-07-21,567411
2009-07-22,575175
2009-07-23,581580
2009-07-24,608018
2009-07-25,428967
2009-07-26,401288
2009-07-27,553437
2009-07-28,563151
2009-07-29,568558
2009-07-30,575903
2009-07-31,599759
2009-08-01,420747
2009-08-02,361186
2009-08-03,568710
2009-08-04,575064
2009-08-05,573065
2009-08-06,574837
2009-08-07,584410
2009-08-08,401210
2009-08-09,369983
2009-08-10,568740
2009-08-11,580260
2009-08-12,582790
2009-08-13,608247
2009-08-14,623032
2009-08-15,435391
2009-08-16,391716
2009-08-17,580905
2009-08-18,592727
2009-08-19,603732
2009-08-20,599010
2009-08-21,621313
2009-08-22,422765
2009-08-23,384118
2009-08-24,580704
2009-08-25,586848
2009-08-26,600677
2009-08-27,628420
2009-08-28,640501
2009-08-29,444012
2009-08-30,390384
2009-08-31,591165
2009-09-01,592142
2009-09-02,614867
2009-09-03,610068
2009-09-04,630003
2009-09-05,443620
2009-09-06,386082
2009-09-07,582723
2009-09-08,596877
2009-09-09,604488
2009-09-10,606894
2009-09-11,630689
2009-09-12,444924
2009-09-13,364851
2009-09-14,582375
2009-09-15,592806
2009-09-16,610107
2009-09-17,613980
2009-09-18,640265
2009-09-19,437839
2009-09-20,398622
2009-09-21,591439
2009-09-22,595820
2009-09-23,597436
2009-09-24,608343
2009-09-25,624774
2009-09-26,432297
2009-09-27,376907
2009-09-28,591768
2009-09-29,600737
2009-09-30,616513
2009-10-01,621356
2009-10-02,645963
2009-10-03,381313
2009-10-04,387983
2009-10-05,595548
2009-10-06,590260
2009-10-07,613933
2009-10-08,617934
2009-10-09,644329
2009-10-10,427158
2009-10-11,364622
2009-10-12,586788
2009-10-13,592768
2009-10-14,605026
2009-10-15,602650
2009-10-16,608847
2009-10-17,422041
2009-10-18,362369
2009-10-19,575052
2009-10-20,592123
2009-10-21,600297
2009-10-22,603548
2009-10-23,621031
2009-10-24,429398
2009-10-25,382346
2009-10-26,591321
2009-10-27,610495
2009-10-28,621889
2009-10-29,630436
2009-10-30,651928
2009-10-31,436041
2009-11-01,350419
2009-11-02,597791
2009-11-03,608591
2009-11-04,616139
2009-11-05,614525
2009-11-06,634765
2009-11-07,405547
2009-11-08,367165
2009-11-09,581868
2009-11-10,595216
2009-11-11,591802
2009-11-12,604456
2009-11-13,617686
2009-11-14,409621
2009-11-15,328133
2009-11-16,593359
2009-11-17,597362
2009-11-18,620482
2009-11-19,633529
2009-11-20,641246
2009-11-21,432772
2009-11-22,335299
2009-11-23,577205
2009-11-24,594761
2009-11-25,606289
2009-11-26,615849
2009-11-27,632009
2009-11-28,431018
2009-11-29,371151
2009-11-30,607208
2009-12-01,610776
2009-12-02,620203
2009-12-03,620107
2009-12-04,641353
2009-12-05,418776
2009-12-06,363779
2009-12-07,602869
2009-12-08,603688
2009-12-09,618782
2009-12-10,617655
2009-12-11,632391
2009-12-12,422767
2009-12-13,377512
2009-12-14,598575
2009-12-15,612628
2009-12-16,621908
2009-12-17,622198
2009-12-18,618411
2009-12-19,378591
2009-12-20,197557
2009-12-21,425416
2009-12-22,497016
2009-12-23,488712
2009-12-24,279120
2009-12-25,296444
2009-12-26,336018
2009-12-27,296094
2009-12-28,415322
2009-12-29,418576
2009-12-30,415249
2009-12-31,238051
2010-01-01,181110
2010-01-02,302310
2010-01-03,225897
2010-01-04,451804
2010-01-05,486440
2010-01-06,514100
2010-01-07,502309
2010-01-08,521527
2010-01-09,177620
2010-01-10,193622
2010-01-11,511167
2010-01-12,543812
2010-01-13,555589
2010-01-14,567924
2010-01-15,592906
2010-01-16,384645
2010-01-17,287299
2010-01-18,570594
2010-01-19,581198
2010-01-20,594953
2010-01-21,596479
2010-01-22,616037
2010-01-23,411998
2010-01-24,310049
2010-01-25,545204
2010-01-26,584773
2010-01-27,585951
2010-01-28,570776
2010-01-29,577880
2010-01-30,333260
2010-01-31,283599
2010-02-01,538007
2010-02-02,542446
2010-02-03,573942
2010-02-04,601850
2010-02-05,612821
2010-02-06,400238
2010-02-07,331970
2010-02-08,580589
2010-02-09,585588
2010-02-10,574790
2010-02-11,513811
2010-02-12,534870
2010-02-13,313583
2010-02-14,233838
2010-02-15,328726
2010-02-16,526970
2010-02-17,564241
2010-02-18,586852
2010-02-19,623893
2010-02-20,413200
2010-02-21,326644
2010-02-22,576797
2010-02-23,580798
2010-02-24,602781
2010-02-25,610517
2010-02-26,645646
2010-02-27,486316
2010-02-28,355048
2010-03-01,601813
2010-03-02,603623
2010-03-03,609574
2010-03-04,611310
2010-03-05,625045
2010-03-06,400718
2010-03-07,359527
2010-03-08,586553
2010-03-09,602083
2010-03-10,614482
2010-03-11,618161
2010-03-12,635699
2010-03-13,421865
2010-03-14,334149
2010-03-15,588688
2010-03-16,603898
2010-03-17,620576
2010-03-18,624993
2010-03-19,638374
2010-03-20,447737
2010-03-21,353889
2010-03-22,604883
2010-03-23,607568
2010-03-24,625637
2010-03-25,634200
2010-03-26,638902
2010-03-27,440130
2010-03-28,359107
2010-03-29,575887
2010-03-30,582144
2010-03-31,597586
2010-04-01,614777
2010-04-02,329850
2010-04-03,350814
2010-04-04,326472
2010-04-05,375963
2010-04-06,578240
2010-04-07,594086
2010-04-08,598857
2010-04-09,619707
2010-04-10,431390
2010-04-11,370663
2010-04-12,604243
2010-04-13,630543
2010-04-14,635479
2010-04-15,635913
2010-04-16,637482
2010-04-17,417841
2010-04-18,366974
2010-04-19,589157
2010-04-20,605157
2010-04-21,618013
2010-04-22,636544
2010-04-23,650808
2010-04-24,426007
2010-04-25,385021
2010-04-26,608806
2010-04-27,615962
2010-04-28,631045
2010-04-29,643276
2010-04-30,660392
2010-05-01,361120
2010-05-02,367586
2010-05-03,605489
2010-05-04,623366
2010-05-05,635852
2010-05-06,626885
2010-05-07,643537
2010-05-08,452310
2010-05-09,412118
2010-05-10,611000
2010-05-11,621667
2010-05-12,659022
2010-05-13,333033
2010-05-14,526077
2010-05-15,416109
2010-05-16,391068
2010-05-17,599571
2010-05-18,609362
2010-05-19,619343
2010-05-20,628034
2010-05-21,645237
2010-05-22,411796
2010-05-23,356694
2010-05-24,356311
2010-05-25,616282
2010-05-26,614828
2010-05-27,626626
2010-05-28,648767
2010-05-29,453172
2010-05-30,369058
2010-05-31,606793
2010-06-01,616000
2010-06-02,659000
2010-06-03,361782
2010-06-04,546824
2010-06-05,403780
2010-06-06,380988
2010-06-07,606418
2010-06-08,598430
2010-06-09,620789
2010-06-10,629616
2010-06-11,634922
2010-06-12,424649
2010-06-13,367870
2010-06-14,599271
2010-06-15,611201
2010-06-16,619249
2010-06-17,623452
2010-06-18,589551
2010-06-19,375104
2010-06-20,344500
2010-06-21,598668
2010-06-22,603975
2010-06-23,606626
2010-06-24,621232
2010-06-25,624620
2010-06-26,424165
2010-06-27,350264
2010-06-28,601827
2010-06-29,606093
2010-06-30,623372
2010-07-01,630019
2010-07-02,624332
2010-07-03,367569
2010-07-04,377952
2010-07-05,615889
2010-07-06,615990
2010-07-07,612438
2010-07-08,626428
2010-07-09,645378
2010-07-10,410720
2010-07-11,343342
2010-07-12,630247
2010-07-13,631537
2010-07-14,630208
2010-07-15,650206
2010-07-16,649492
2010-07-17,419326
2010-07-18,387791
2010-07-19,587956
2010-07-20,586131
2010-07-21,597255
2010-07-22,608080
2010-07-23,631322
2010-07-24,436119
2010-07-25,378224
2010-07-26,568099
2010-07-27,580328
2010-07-28,580170
2010-07-29,586786
2010-07-30,608325
2010-07-31,411863
2010-08-01,376489
2010-08-02,553062
2010-08-03,564072
2010-08-04,572393
2010-08-05,581142
2010-08-06,594346
2010-08-07,410366
2010-08-08,345613
2010-08-09,560794
2010-08-10,568003
2010-08-11,567952
2010-08-12,580251
2010-08-13,583868
2010-08-14,411074
2010-08-15,334860
2010-08-16,558077
2010-08-17,547680
2010-08-18,571415
2010-08-19,591011
2010-08-20,596006
2010-08-21,412966
2010-08-22,365805
2010-08-23,562687
2010-08-24,585251
2010-08-25,602713
2010-08-26,605169
2010-08-27,611333
2010-08-28,436494
